DateTime,AddedIPs,RemovedIPs
1608550445,41,77
1608552033,260,0
1608552319,115,54
1608553923,13,18
1608554752,88,0
1608555004,107,85
1608555875,13,8
1608556532,1528,0
1608557764,13,17
1608558334,167,131
1608559934,278,8
1608561035,192,72
1608561849,16,6
1608562083,110,113
1608562827,0,1024
1608564038,15,12
1608564844,288,149
1608565929,9,7
1608566445,85,34
1608567846,21,7
1608567904,105,46
1608568445,53,82
1608569791,15,8
1608570207,81,27
1608571684,85,49
1608572741,62,81
1608573325,121,16
1608573610,12,17
1608573644,0,251
1608575553,69,54
1608575647,85,79
1608577448,15,7
1608578144,0,256
1608578361,180,282
1608579363,20,12
1608579955,115,1036
1608581313,14,5
1608581746,80,937
1608583211,894,572
1608584789,674,588
1608585134,270,12
1608586445,120,534
1608587072,13,8
1608588055,95,167
1608588964,16,13
1608589505,173,357
1608591123,20,12
1608592047,101,832
1608593048,120,826
1608593645,21,537
1608594989,19,8
1608596155,87,517
1608596886,218,0
1608597246,68,497
1608597955,0,254
1608598824,14,14
1608598856,54,143
1608600759,96,448
1608600844,25,498
1608602651,14,9
1608604564,120,486
1608605549,68,531
1608606519,73,70
1608607506,94,0
1608608404,12,10
1608609005,99,75
1608610326,11,6
1608610557,98,52
1608612276,106,91
1608614165,13,10
1608615057,190,110
1608616089,62,110
1608618032,8,16
1608618656,96,157
1608618851,80,201
1608619925,13,5
1608621846,17,9
1608622444,489,324
1608623788,18,5
1608624162,230,119
1608625685,10,15
1608626045,201,143
1608627618,13,12
1608627660,115,52
1608629550,303,111
1608629644,253,199
1608631451,29,16
1608632157,168,177
1608632490,116,17
1608633363,15,15
1608633955,37,119
1608635313,91,705
1608637208,288,386
1608639124,350,0
1608639356,226,233
1608641075,213,156
1608642127,1017,765
1608642964,10,15
1608643504,292,114
1608644385,55,347
1608644883,5,16
1608645638,132,298
1608646832,14,14
1608646883,105,56
1608647645,72,84
1608648724,7,11
1608649378,123,26
1608650646,8,6
1608651004,103,315
1608651328,100,103
1608652588,9,10
1608652846,96,281
1608653763,109,43
1608654486,10,14
1608654642,0,254
1608654844,95,124
1608656439,7,11
1608656733,121,133
1608657342,0,256
1608658330,104,18
1608658445,29,164
1608660251,9,17
1608660945,59,34
1608661062,86,59
1608662191,93,112
1608664088,9,280
1608666011,280,548
1608667949,8,13
1608668150,127,722
1608669845,6,17
1608669950,114,87
1608671263,135,84
1608671762,7,19
1608672890,99,379
1608673713,13,14
1608675609,138,179
1608676445,46,133
1608677523,4,13
1608679473,151,140
1608680045,40,94
1608681367,10,25
1608682033,79,92
1608683288,324,0
1608685239,133,151
1608687168,12,7
1608687803,110,71
1608688205,77,104
1608689084,17,20
1608690000,67,84
1608690997,40,116
1608692891,65,33
1608693743,138,43
1608694867,71,90
1608696758,8,10
1608696970,170,87
1608698662,3,11
1608699312,39,94
1608699662,54,34
1608700613,8,12
1608701645,293,197
1608702532,12,12
1608703381,153,110
1608704440,16,9
1608705245,143,91
1608706373,6,11
1608706863,65,34
1608708269,13,15
1608708304,106,66
1608708844,24,104
1608710209,11,12
1608711704,170,105
1608712119,8,14
1608712447,30,78
1608714049,15,19
1608715970,143,159
1608716915,81,179
1608717902,10,14
1608719789,80,135
1608720364,67,109
1608721708,79,579
1608722344,61,83
1608723246,48,134
1608723660,22,11
1608724869,61,49
1608725552,270,0
1608726151,55,84
1608726845,36,109
1608727480,8,12
1608728749,70,1139
1608729426,9,10
1608730444,92,127
1608731337,3,11
1608733227,73,60
1608733245,69,107
1608735185,92,235
1608735639,762,0
1608736538,0,21637
1608737044,90,68
1608737649,21594,0
1608738964,10,10
1608740140,100,140
1608740910,14,7
1608741041,255,0
1608741245,54,116
1608742815,8,2
1608743105,81,280
1608744727,11,9
1608744845,119,226
1608745541,0,255
1608746676,14,10
1608746973,364,143
1608748565,11,4
1608749144,66,1
1608749405,79,146
1608750488,5,20
1608752434,166,341
1608754330,10,12
1608754991,151,1124
1608756247,7,11
1608756606,85,183
1608758164,11,12
1608759482,131,269
1608760087,10,28
1608760849,50,129
1608762033,9,13
1608762288,0,19635
1608763922,109,53
1608765844,19580,8
1608766446,71,89
1608767793,11,14
1608768618,348,80
1608769691,234,0
1608770045,57,84
1608771634,13,9
1608772805,116,86
1608773533,9,7
1608773645,56,94
1608775450,12,17
1608776154,114,88
1608777388,18,5
1608778345,47,111
1608779292,11,7
1608781209,133,155
1608781882,65,217
1608783150,17,10
1608783649,72,117
1608784446,31,95
1608785048,12,3
1608786992,7,3
1608787135,96,76
1608788046,31,113
1608788885,8,7
1608789772,77,185
1608790809,7,9
1608791644,71,218
1608792750,12,8
1608793547,79,252
1608794647,10,23
1608795245,70,183
1608796564,7,24
1608798509,167,252
1608800422,10,17018
1608801355,16482,0
1608802327,8,16
1608804279,105,214
1608804953,61,113
1608806163,17,15
1608806755,58,214
1608807204,76,59
1608808086,5,459
1608808969,119,126
1608810030,13,14
1608810605,117,282
1608811924,243,0
1608813246,167,303
1608813846,5,16
1608815264,132,203
1608815789,9,14
1608816844,131,144
1608817683,6,12
1608819609,9,14
1608820254,152,190
1608820450,70,144
1608821549,4,6
1608822090,509,511
1608823452,8,11
1608823506,179,171
1608824356,252,0
1608825388,8,9
1608825637,49,223
1608827286,8,6
1608827646,146,246
1608829217,11,9
1608829421,82,38
1608831154,115,96
1608832530,83,154
1608833050,21,8
1608833738,0,254
1608834304,78,104
1608834965,25,11
1608835539,30,126
1608836916,98,138
1608838445,82,138
1608838805,24,15
1608840051,84,128
1608840726,14,6
1608841510,121,7
1608842673,71,114
1608844565,10,15
1608845611,256,16620
1608845645,16713,0
1608846486,22,9
1608848432,27,13
1608849244,128,212
1608850325,17,9
1608851260,100,88
1608852244,14,11
1608852845,176,101
1608854194,14,8
1608855569,395,331
1608856086,214,0
1608858017,19,13
1608859954,14,15
1608860098,225,278
1608861854,15,11
1608862863,133,125
1608863767,10,13
1608864822,33,166
1608865718,9,7
1608867610,182,255
1608869528,12,7
1608870847,232,365
1608871475,26,9
1608872455,96,38
1608873368,15,7
1608873904,154,124
1608874965,51,156
1608875287,11,11
1608877236,11,11
1608877853,202,120
1608879124,8,7
1608879654,157,204
1608881046,10,11
1608881645,108,111
1608882990,19,10
1608883255,42,77
1608884885,25,8
1608885052,58,3
1608887055,104,153
1608888969,18,13
1608889553,109,164
1608890912,19,11
1608891352,93,94
1608892806,16,9
1608893152,99,91
1608894726,12,496
